Generation,Best Fitness,Avg Fitness
1,2355,111.812
2,5172,283.05
3,6468,181.512
4,3164,112.512
5,3197,100.878
6,4196,118.612
7,2170,137.348
8,5254,223.8
9,4207,211.172
10,2088,188.42
11,4067,264.346
12,3184,234.972
13,2278,241.85
14,4069,361.634
15,4117,360.172
16,5195,300.222
17,4242,295.344
18,8435,335.234
19,6239,232.582
20,7247,303.082
21,4139,267.68
22,6156,278.738
23,4074,290.284
24,4159,263.842
25,3109,281.328
26,7212,351.406
27,9258,334.274
28,3093,228.85
29,5140,289.398
30,5239,261.666
31,8222,223.668
32,3056,153.534
33,2087,145.256
34,4113,157.074
35,3238,238.718
36,3269,313.406
37,5231,342.654
38,3141,304.784
39,4177,275.828
40,3157,221.956
41,6112,280.124
42,9473,349.648
43,14567,412.556
44,5327,370.904
45,8440,355.414
46,4165,310.044
47,6104,295.75
48,6148,598.2
49,7208,666.56
50,13396,527.86
