Generation,Best Fitness,Avg Fitness
1,3067,137.4605
2,6345,182.742
3,6242,203.99
4,7286,223.585
5,5175,188.8805
6,4054,204.4615
7,8342,213.669
8,9389,217.014
9,7701,222.286
10,7316,193.6685
11,9351,219.0925
12,11583,236.821
13,7249,245.622
14,7217,232.4565
15,8312,243.043
16,6553,252.9195
17,6328,286.1755
18,8512,288.017
19,15833,309.721
20,12497,315.5575
21,8295,314.8705
22,14820,327.6165
23,18873,342.4625
24,12560,332.871
25,28988,394.089
26,15128,369.564
27,17534,388.322
28,12693,406.8655
29,17746,419.0125
30,14693,421.2745
31,15991,391.6395
32,17741,411.222
33,14596,405.6245
34,9493,397.825
35,14766,395.3575
36,20836,403.151
37,19978,405.7975
38,8272,381.0065
39,36198,379.1015
40,27334,411.4905
41,16722,406.0445
42,16816,438.352
43,21918,421.0445
44,12479,415.6195
45,17862,440.937
46,31615,433.0535
47,21031,441.992
48,17810,454.874
49,14494,464.5555
50,18702,478.4265
51,24104,472.295
52,46030,491.4995
53,14645,495.005
54,17818,488.5805
55,23942,485.1665
56,22124,477.78
57,20120,477.5315
58,21966,479.0365
59,33397,511.3645
60,16665,455.8855
61,15846,428.5725
62,27159,447.0895
63,39752,471.449
64,23142,489.0595
65,17934,522.0685
66,33488,520.597
67,17736,460.125
68,26189,531.7155
69,27335,554.2575
70,16788,573.5505
71,18867,558.9735
72,22342,531.8455
73,29168,579.0865
74,16974,558.2005
75,29098,640.346
76,32216,521.525
77,19055,531.2925
78,20751,527.2185
79,24415,506.4125
80,35455,543.668
81,25143,533.2305
82,24430,564.057
83,34620,644.385
84,20872,620.9785
85,23976,611.7075
86,35955,575.0485
87,21982,582.3395
88,24173,606.7375
89,38619,620.8535
90,30478,580.5015
91,20864,555.279
92,26275,555.7075
93,21109,531.471
94,15802,529.659
95,27248,550.6865
96,31262,558.7685
97,21871,555.098
98,31693,532.6645
99,31662,559.5815
100,26910,583.8795
