Generation,Best Fitness,Avg Fitness
1,5087,128.291
2,5126,170.3975
3,4071,184.5285
4,5216,184.817
5,4151,213.123
6,5527,223.368
7,7389,219.0705
8,6390,198.913
9,6418,197.316
10,10461,223.971
11,6178,223.6175
12,7174,230.382
13,4426,215.448
14,8299,242.163
15,13451,266.341
16,8293,242.43
17,10461,253.9615
18,8417,265.82
19,25942,292.5305
20,7391,275.15
21,15587,286.762
22,8417,283.2445
23,8248,274.024
24,8525,278.8275
25,13466,274.151
26,9417,291.8365
27,10416,283.5055
28,9321,286.238
29,8428,305.276
30,6247,275.9245
31,12500,294.711
32,14588,323.597
33,21890,339.5645
34,12414,329.2695
35,16951,302.8665
36,7514,316.844
37,11294,320.038
38,11635,311.1955
39,10441,320.2145
40,17433,332.1725
41,24706,311.4085
42,9560,324.119
43,13482,331.583
44,15829,308.487
45,12596,340.062
46,8546,355.8115
47,19955,380.3355
48,10757,327.834
49,17928,384.873
50,10282,377.0495
51,18259,392.3835
52,29145,445.84
53,22840,460.7945
54,34475,428.358
55,14736,433.606
56,19642,461.3865
57,22097,494.7
58,21930,457.7045
59,26208,461.5015
60,26215,465.7075
61,17881,541.441
62,19958,567.05
63,14610,512.4535
64,33480,530.11
65,24165,544.0955
66,29335,563.5925
67,23071,533.78
68,19714,623.339
69,39704,558.656
70,18757,600.3855
71,27094,607.6635
72,22924,606.5275
73,24347,614.868
74,18068,567.8205
75,21285,571.127
76,15760,542.624
77,28530,562.6115
78,17631,525.9525
79,30513,570.922
80,13718,546.3125
81,26063,548.4065
82,19930,547.793
83,23066,521.132
84,17801,527.934
85,40106,554.342
86,21947,575.4945
87,27500,614.8765
88,27474,582.763
89,23262,593.823
90,38766,593.3165
91,27266,655.983
92,18812,655.5065
93,32578,678.9915
94,44943,669.796
95,33412,637.325
96,38900,621.833
97,26389,601.8945
98,16669,585.239
99,26471,689.1335
100,25253,750.86
