Generation,Best Fitness,Avg Fitness
1,3088,134.719
2,9329,480.0315
3,19766,519.3985
4,24005,571.4805
5,17312,397.016
6,27139,395.824
7,23044,513.6055
8,14778,507.1555
9,19679,571.665
10,19746,433.917
11,12420,399.1335
12,19539,607.307
13,18991,547.31
14,16918,495.21
15,16634,521.944
16,20039,552.8475
17,23900,676.9185
18,25238,534.369
19,35342,705.584
20,47140,876.8665
21,29009,935.049
22,43808,865.9695
23,45009,1028.18
24,39733,861.285
25,39900,985.311
26,36735,736.425
27,41842,980.996
28,43003,928.932
29,39534,1002.072
30,47118,1138.9055
31,63612,1203.0215
32,53418,1188.6515
33,47078,1051.7525
34,38409,1031.4245
35,31148,928.013
36,49195,1112.0455
37,49046,1012.884
38,62835,1014.088
39,39359,1205.9405
40,52852,1097.4975
41,41552,1113.0745
42,39778,1192.9355
43,52286,1077.2785
44,52296,1237.0995
45,47129,1155.5085
46,38780,956.033
47,44689,1059.519
48,43865,1073.396
49,43826,1051.2
50,47425,946.8455
