Generation,Best Fitness,Avg Fitness
1,2041,119.484
2,1106,146.712
3,3058,165.686
4,2116,193.544
5,3095,159.416
6,3081,149.658
7,3057,175.55
8,3073,158.128
9,2106,150.802
10,4458,188.348
11,5192,168.916
12,3061,191.08
13,10555,202.876
14,2084,169.704
15,2079,195.712
16,2092,211.748
17,3046,182.252
18,2133,180.298
19,4123,166.618
20,3156,229.014
21,2163,231.608
22,3098,188.092
23,3081,201.088
24,5178,212.476
25,3046,201.288
26,3137,194.406
27,11814,250.248
28,8271,229.626
29,11660,211.62
30,6393,236.054
31,4102,219.568
32,8199,228.16
33,3507,202.706
34,13765,258.824
35,6324,225.302
36,4166,188.762
37,7491,209.908
38,4186,208.06
39,12934,221.154
40,6201,200.286
41,12421,199.856
42,7398,224.512
43,6185,224.75
44,6189,203.716
45,11524,278.086
46,6304,261.54
47,7418,244.582
48,6324,210.726
49,2062,207.6
50,4180,238.308
