Generation,Best Fitness,Avg Fitness
1,2067,137.246
2,2116,144.698
3,2032,124.624
4,2039,112.778
5,2102,137.076
6,3118,128.234
7,2105,169.006
8,2155,138.598
9,7390,170.52
10,3155,139.106
11,3057,122.48
12,3185,127.886
13,2348,120.748
14,4605,83.534
15,3127,102.756
16,3032,138.932
17,2097,151.992
18,3079,193.226
19,2311,173.152
20,3113,136.48
21,4237,147.082
22,3111,151.326
23,3092,176.234
24,2391,187.006
25,2074,152.974
26,4121,183.902
27,3066,220.628
28,3080,190.908
29,2095,195.476
30,2093,171.1
31,2273,228.674
32,4129,328.472
33,7304,379.7
34,9469,209.83
35,7368,193.84
36,7266,258.838
37,4166,353.474
38,3055,300.322
39,10497,368.844
40,15721,469.078
41,19976,454.244
42,22181,325.516
43,13419,387.42
44,9425,264.984
45,7461,261.692
46,7564,257.458
47,4210,199.742
48,8480,290.184
49,11594,206.944
50,4249,244.682
