Generation,Best Fitness,Avg Fitness
1,5122,144.442
2,7183,426.232
3,6117,507.66
4,7176,480.388
5,7198,453.274
6,5201,427.44
7,13509,325.168
8,26920,812.398
9,35338,1360.374
10,17668,1256.568
11,33218,1301.35
12,29272,1382.42
13,24083,1085.476
14,36195,1441.518
15,32436,1504.242
16,51826,2178.954
17,40532,2164.444
18,38552,2352.428
19,36197,1642.478
20,36694,2593.246
21,38482,2792.804
22,36973,2008.534
23,33074,1904.928
24,33342,1909.546
25,40787,1802.038
26,42691,1640.458
27,65763,1734.422
28,40760,2435.494
29,40884,2400.372
30,45669,2344.698
31,61761,2531.818
32,32657,2005.606
33,45113,2248.93
34,37310,1841.356
35,64674,2510.394
36,35462,2029.898
37,27517,1829.708
38,31144,1554.964
39,40747,2397.146
40,48154,2220.778
41,32458,2404.228
42,60021,1699.966
43,39631,1637.964
44,34336,1553.078
45,36306,2610.876
46,56978,2025.082
47,40411,1849.666
48,30119,2642.998
49,36316,2324.554
50,40416,2346.312
