Generation,Best Fitness,Avg Fitness
1,2272,131.64
2,2293,179.578
3,3037,202.758
4,4137,213.624
5,4184,195.7
6,3211,196.636
7,4156,194.302
8,3187,189.346
9,4188,220.568
10,4168,228.572
11,5258,248.228
12,2100,219.012
13,6313,206.394
14,8436,211.936
15,3087,233.842
16,8359,256.148
17,3087,220.908
18,3367,253.338
19,3157,224.92
20,3104,218.212
21,5300,238.322
22,6330,286.052
23,8427,272.262
24,5290,275.014
25,5147,215.176
26,5261,258.504
27,6129,302.354
28,4160,294.814
29,7464,372.112
30,5215,322.7
31,5200,350.386
32,8363,340.452
33,5158,306.36
34,6220,289.562
35,9264,302.714
36,6416,287.564
37,5287,319.686
38,4149,284.816
39,6143,277.186
40,14390,371.862
41,8207,313.014
42,8295,329.84
43,9445,407.822
44,4197,340.864
45,5295,325.832
46,7289,349.882
47,9378,349.55
48,16815,356.446
49,5328,355.018
50,7341,374.56
