Generation,Best Fitness,Avg Fitness
1,7367,143.674
2,3058,176.64866666666666
3,4271,190.462
4,14535,182.981
5,7338,189.684
6,6322,246.57566666666668
7,11623,203.38966666666667
8,6116,196.83366666666666
9,9458,221.25866666666667
10,3125,209.10833333333332
11,9464,185.556
12,6408,159.71033333333332
13,3396,139.527
14,6450,134.21966666666665
15,7367,203.078
16,12578,225.511
17,8461,267.355
18,10484,234.396
19,7362,242.868
20,14866,223.99866666666668
21,16713,233.00366666666667
22,10415,214.045
23,11620,165.43
24,8399,170.274
25,9466,184.07933333333332
26,9492,190.75766666666667
27,8414,185.63933333333333
28,5566,196.992
29,7417,161.98166666666665
30,17827,189.56333333333333
31,11552,159.234
32,6266,140.629
33,13587,160.8
34,8434,193.49833333333333
35,14755,157.034
36,13687,155.43966666666665
37,5199,163.748
38,10301,194.84866666666667
39,11621,163.98166666666665
40,4271,158.54866666666666
41,7210,210.08533333333332
42,8493,275.1836666666667
43,17729,253.265
44,6405,218.02433333333335
45,10505,191.009
46,14855,186.21966666666665
47,15886,181.78266666666667
48,8298,169.40433333333334
49,9573,232.491
50,6319,188.41
