Generation,Best Fitness,Avg Fitness
1,4082,149.44533333333334
2,8422,149.78333333333333
3,5308,116.30566666666667
4,7359,161.995
5,7625,249.02366666666666
6,4347,173.30933333333334
7,11531,284.5076666666667
8,8439,273.27
9,18948,312.8763333333333
10,10555,176.61466666666666
11,10463,129.365
12,8480,232.24166666666667
13,9394,248.72466666666668
14,9379,253.51366666666667
15,12697,285.86033333333336
16,12407,363.88033333333334
17,17835,396.433
18,15733,371.9243333333333
19,10373,380.69433333333336
20,12495,411.85366666666664
21,19845,334.229
22,12869,477.2916666666667
23,14591,465.69866666666667
24,31338,424.649
25,10587,393.402
26,20955,297.00166666666667
27,9361,241.34333333333333
28,6166,307.7
29,7316,322.23133333333334
30,6404,236.802
31,10501,245.556
32,8479,286.42033333333336
33,7276,260.956
34,4185,308.21366666666665
35,7279,331.212
36,8363,259.586
37,8370,455.49266666666665
38,7245,336.246
39,10433,345.57466666666664
40,6227,316.85066666666665
41,7543,229.85133333333334
42,6247,243.38966666666667
43,8300,208.04666666666665
44,11347,181.375
45,4170,110.62233333333333
46,5331,183.43133333333333
47,10335,202.47833333333332
48,7424,196.90933333333334
49,4169,161.567
50,10474,176.40433333333334
