Generation,Best Fitness,Avg Fitness
1,3115,141.2
2,5177,168.595
3,5230,181.203
4,5343,201.515
5,3146,177.421
6,5128,175.309
7,5315,210.515
8,7144,217.0465
9,7189,210.866
10,5193,179.737
11,8271,196.97
12,7339,188.8505
13,4270,178.819
14,6297,202.2425
15,5139,219.203
16,10331,225.428
17,5233,190.327
18,8309,195.541
19,7650,214.512
20,3219,207.4095
21,5100,201.5875
22,7525,205.974
23,6163,200.2415
24,7278,201.311
25,10415,206.258
26,16600,193.3075
27,6189,201.267
28,7400,183.8245
29,7196,202.9495
30,9345,183.1935
31,18611,201.484
32,24929,230.252
33,11417,234.0655
34,7267,234.4375
35,4301,202.448
36,12574,207.0335
37,6506,224.1825
38,8462,225.402
39,9435,199.9865
40,6406,207.154
41,5480,192.6755
42,11427,209.612
43,8234,189.746
44,6508,215.208
45,6506,229.339
46,9308,223.806
47,5130,226.9925
48,8407,225.355
49,15951,204.408
50,13556,201.067
