Generation,Best Fitness,Avg Fitness
1,4160,148.826
2,2116,161.02
3,2151,198.686
4,3033,205.648
5,2159,220.81
6,2143,234.908
7,6251,234.714
8,3217,231.49
9,5412,228.542
10,7212,192.294
11,5151,251.334
12,7306,255.086
13,10242,217.42
14,5128,242.95
15,7208,291.356
16,8265,371.65
17,6150,295.238
18,14544,329.796
19,12559,299.868
20,12383,356.832
21,8540,299.602
22,7406,361.876
23,10343,352.136
24,11464,388.582
25,7170,389.996
26,10405,372.632
27,9553,395.18
28,22777,377.886
29,6371,413.324
30,16616,391.336
31,14634,402.02
32,11386,494.33
33,9328,401.966
34,18704,454.332
35,8500,399.898
36,9324,405.888
37,10418,465.562
38,12940,443.99
39,11524,392.954
40,10333,420.81
41,4177,383.582
42,9809,503.188
43,13784,425.282
44,14823,408.026
45,9463,391.558
46,12458,422.034
47,27052,437.66
48,10463,481.442
49,15560,442.554
50,7370,461.74
