Generation,Best Fitness,Avg Fitness
1,3180,129.896
2,4224,156.2475
3,8397,156.244
4,8396,205.901
5,6643,186.7675
6,4217,178.801
7,6290,148.9115
8,7482,162.949
9,5225,134.0295
10,19439,150.7865
11,13582,163.2225
12,14957,144.692
13,7230,158.987
14,9662,149.3955
15,5427,181.675
16,6215,138.994
17,4145,190.262
18,4081,158.485
19,4173,126.82
20,4108,131.3845
21,3232,98.335
22,4403,110.6525
23,4190,120.7915
24,2176,129.1355
25,3080,162.629
26,4153,225.101
27,4037,189.6735
28,3049,139.221
29,6398,150.5935
30,4110,173.5675
31,3042,138.6205
32,6539,151.092
33,9909,180.63
34,6148,247.87
35,6134,260.688
36,4209,218.961
37,5159,194.576
38,12619,242.6575
39,11391,195.3115
40,6403,197.308
41,4182,216.9695
42,6246,236.976
43,10316,234.2495
44,10608,259.4155
45,9459,202.0345
46,10489,177.1865
47,8534,179.5235
48,7528,150.6215
49,11547,204.953
50,9341,168.2925
