Generation,Best Fitness,Avg Fitness
1,3151,125.857
2,4214,183.731
3,5322,196.365
4,5252,213.5515
5,7620,219.6585
6,16543,225.578
7,5235,205.6255
8,28669,251.6595
9,10603,240.4715
10,7330,230.1795
11,10593,267.155
12,9656,253.469
13,12679,270.731
14,37754,304.311
15,11572,282.1695
16,8668,306.4
17,12440,285.32
18,14005,326.4635
19,10622,320.6865
20,15157,343.055
21,13527,325.316
22,22771,359.4365
23,12477,347.3025
24,40065,341.5915
25,15949,364.8095
26,17093,379.959
27,14734,405.7665
28,14555,425.127
29,13719,403.866
30,16710,417.2515
31,18849,417.7
32,11395,420.9035
33,21120,440.1165
34,11366,454.056
35,29299,445.4215
36,17807,454.719
37,29202,461.3175
38,12984,482.279
39,12498,408.0865
40,14844,459.1565
41,15680,463.0265
42,15616,436.0615
43,26042,463.624
44,24378,465.0145
45,16935,461.883
46,18808,470.0795
47,21799,451.569
48,20062,446.4685
49,11424,440.8545
50,15636,513.076
