Generation,Best Fitness,Avg Fitness
1,6132,152.15
2,5142,447.736
3,6167,610.032
4,13459,767.24
5,6335,726.128
6,16598,966.44
7,27122,894.596
8,17700,1105.772
9,17747,1336.582
10,32381,1579.902
11,22738,1560.552
12,32521,1106.954
13,27064,1350.976
14,37529,1596.254
15,41631,1606.224
16,28123,1614.098
17,28271,1176.876
18,31320,1407.036
19,32460,1556.968
20,33473,1387.46
21,44192,1588.318
22,28092,1450.908
23,32214,1917.59
24,44774,2243.086
25,43894,2221.356
26,46896,2301.904
27,44121,2158.528
28,38762,2124.256
29,33443,2102.91
30,34605,2466.432
31,34957,1846.042
32,44257,1688.036
33,38897,1742.628
34,34745,1950.572
35,51549,1968.73
36,27391,1701.6
37,66571,1765.428
38,56585,1988.74
39,31343,1178.232
40,27913,1114.674
41,47451,1960.12
42,50530,1755.21
43,42589,1888.826
44,41132,1820.554
45,46510,1950.674
46,45655,2158.158
47,58787,1326.448
48,57138,1497.178
49,30844,1597.496
50,44441,1887.96
