Generation,Best Fitness,Avg Fitness
1,2043,118.908
2,3078,181.728
3,2094,191.826
4,3056,183.314
5,2289,180.268
6,2092,169.256
7,4182,171.544
8,3125,199.982
9,3170,219.438
10,6174,255.752
11,6262,260.572
12,6268,290.136
13,5367,266.466
14,4393,252.91
15,6245,329.078
16,5213,322.544
17,8216,318.906
18,8219,303.414
19,7203,325.378
20,9532,360.414
21,4213,282.068
22,6190,320.026
23,5601,352.84
24,8227,316.888
25,7284,331.92
26,11470,335.262
27,6287,383.036
28,7386,347.96
29,6356,347.19
30,10415,362.254
31,9212,452.242
32,8302,292.014
33,4143,313.948
34,11398,301.422
35,5120,305.012
36,7609,339.624
37,12365,380.85
38,10274,309.202
39,25162,317.096
40,12629,337.766
41,7305,355.366
42,9417,362.524
43,11885,320.834
44,5374,331.152
45,10496,307.926
46,10596,397.998
47,7264,352.822
48,4336,375.324
49,6156,417.842
50,11623,426.26
