Generation,Best Fitness,Avg Fitness
1,4222,145.054
2,2109,135.316
3,4042,184.702
4,7326,228.45
5,7387,238.872
6,5153,263.3
7,7361,262.88
8,11462,257.294
9,5433,268.178
10,5257,298.22
11,8222,295.546
12,6305,294.586
13,4207,284.068
14,11643,332.41
15,9527,289.446
16,4111,255.26
17,12763,332.792
18,8294,343.554
19,5193,338.934
20,6385,340.226
21,7369,335.84
22,8532,367.466
23,8421,368.438
24,6358,387.242
25,9555,433.452
26,11599,399.924
27,10546,368.446
28,6221,409.144
29,15556,502.944
30,9391,495.044
31,9453,533.668
32,8341,495.452
33,7186,433.032
34,10381,457.198
35,15869,453.25
36,6176,395.254
37,9312,411.264
38,6368,380.616
39,15666,360.348
40,17559,427.618
41,11554,406.278
42,10627,422.154
43,9386,502.072
44,11426,433.396
45,18820,503.236
46,15569,407.748
47,8382,439.89
48,10450,436.35
49,10474,372.14
50,7156,368.712
