Generation,Best Fitness,Avg Fitness
1,2307,131.7075
2,7304,158.9035
3,9455,194.294
4,7136,173.796
5,6247,188.8345
6,3214,189.488
7,3438,179.4345
8,4217,207.4
9,6436,192.325
10,7173,202.92
11,8447,214.049
12,6413,214.2365
13,9280,204.3245
14,13505,200.465
15,8351,197.874
16,6201,218.3955
17,5228,207.5635
18,15774,221.3315
19,6251,198.6545
20,5165,207.061
21,12571,221.9675
22,5356,210.3925
23,6267,221.164
24,19943,208.9985
25,6480,206.8335
26,4143,197.2145
27,7314,210.093
28,5449,219.1085
29,4199,206.9235
30,6181,196.556
31,5199,196.747
32,4378,193.118
33,5138,195.1165
34,9400,200.001
35,12564,213.0185
36,7163,210.0145
37,6145,209.2855
38,5352,201.9185
39,7240,218.496
40,8283,205.3585
41,9219,223.556
42,7315,215.253
43,6364,213.0445
44,10544,224.1175
45,7250,187.976
46,6262,214.984
47,11486,198.7505
48,6324,204.9375
49,4297,197.8885
50,10615,217.7485
