Generation,Best Fitness,Avg Fitness
1,21067,164.738
2,3147,182.77
3,4163,197.094
4,4136,181.166
5,6236,192.308
6,3287,167.228
7,2080,182.15
8,4144,200.434
9,3086,192.762
10,2217,197.838
11,2042,189.914
12,3099,179.796
13,3033,185.608
14,2166,188.936
15,3065,177.418
16,3054,181.96
17,3151,214.992
18,5244,210.586
19,5133,204.234
20,3123,252.32
21,2085,211.584
22,5196,219.252
23,8252,235.142
24,7228,266.532
25,3105,213.486
26,5204,261.416
27,4132,262.074
28,9479,255.068
29,12486,255.66
30,4123,288.49
31,6215,292.158
32,4161,278.368
33,6137,294.34
34,8420,286.722
35,5315,270.478
36,8353,306.76
37,10380,271.322
38,8266,271.642
39,6505,262.128
40,7251,320.276
41,14740,378.664
42,16721,308.276
43,23892,378.806
44,8421,338.724
45,9456,389.18
46,19750,351.676
47,18899,425.746
48,21829,411.992
49,8453,417.204
50,19694,414.484
