Generation,Best Fitness,Avg Fitness
1,3108,126.371
2,5225,161.88733333333334
3,7217,275.77933333333334
4,6682,244.45233333333334
5,12663,183.13333333333333
6,14746,177.32433333333333
7,8462,146.13033333333334
8,8344,200.03233333333333
9,5250,167.11366666666666
10,6442,220.34633333333332
11,8540,202.52033333333333
12,5247,214.36633333333333
13,16125,239.59166666666667
14,9405,141.49533333333332
15,10499,182.492
16,23917,204.539
17,29178,254.29333333333332
18,10573,270.00466666666665
19,9340,194.276
20,12435,231.27166666666668
21,7447,250.51733333333334
22,9529,267.76433333333335
23,9482,231.43366666666665
24,15633,142.308
25,33535,149.10033333333334
26,25003,126.72066666666667
27,12613,155.59666666666666
28,15743,166.907
29,17607,185.45666666666668
30,8400,162.73266666666666
31,15817,165.63966666666667
32,15678,167.103
33,13629,254.847
34,20940,271.3813333333333
35,17808,310.5953333333333
36,13580,420.39566666666667
37,14647,309.8913333333333
38,15571,430.0543333333333
39,20736,457.2543333333333
40,10679,278.98333333333335
41,12508,358.49
42,7351,396.11466666666666
43,10755,304.682
44,12752,368.902
45,16422,369.919
46,12416,350.6786666666667
47,16658,442.12333333333333
48,10545,334.257
49,7315,338.8496666666667
50,9482,266.20033333333333
