Generation,Best Fitness,Avg Fitness
1,4212,145.9075
2,4192,142.174
3,3126,168.7045
4,4386,271.0745
5,12849,331.124
6,18559,330.3435
7,11465,323.9955
8,7320,250.846
9,7366,220.0775
10,7312,194.849
11,9534,292.0
12,7205,249.369
13,11612,242.8465
14,5538,246.016
15,13649,276.6975
16,8286,269.8685
17,8236,240.097
18,7165,203.7845
19,4245,221.82
20,9486,184.408
21,6290,267.398
22,12684,353.716
23,14531,255.902
24,14605,336.754
25,8469,234.01
26,8614,224.8605
27,7336,256.723
28,8306,293.9565
29,7146,257.4215
30,13683,286.651
31,16564,348.384
32,10582,262.123
33,11610,303.4145
34,14619,241.835
35,12693,231.861
36,9363,232.2925
37,11551,235.619
38,11737,194.118
39,8319,237.4265
40,7336,248.2395
41,8365,269.325
42,18886,231.4735
43,9380,217.5175
44,7369,181.88
45,4223,201.6075
46,7362,219.185
47,9428,156.4565
48,14915,202.1615
49,15106,180.692
50,14671,226.1715
