Generation,Best Fitness,Avg Fitness
1,7218,125.003
2,11327,424.95
3,10427,477.66
4,14614,627.879
5,21054,882.9026666666666
6,53685,1180.2113333333334
7,40018,942.8176666666667
8,30481,1328.635
9,35303,1244.1466666666668
10,41807,1122.6436666666666
11,36802,1475.972
12,43898,1001.854
13,31562,1382.0933333333332
14,37367,1218.2456666666667
15,34558,1357.6616666666666
16,38836,1050.0393333333334
17,38677,995.5073333333333
18,48545,1110.9313333333334
19,48569,1724.056
20,42594,1186.8656666666666
21,40824,1578.3233333333333
22,49399,1392.1556666666668
23,46868,1364.551
24,55750,1717.2763333333332
25,62775,1901.3383333333334
26,54260,1857.8683333333333
27,66754,1844.479
28,62312,1944.755
29,66807,1548.3343333333332
30,54975,1553.88
31,60486,1723.5273333333334
32,62668,2078.230666666667
33,50446,1488.0853333333334
34,47133,1453.1126666666667
35,45380,1995.8343333333332
36,57730,1700.451
37,47239,1846.91
38,49548,1386.8003333333334
39,105802,1984.518
40,75766,1510.7693333333334
41,68519,1562.589
42,45486,1752.3443333333332
43,72202,1643.7
44,70334,1526.225
45,48963,1546.7423333333334
46,65618,1687.5443333333333
47,39423,1175.98
48,45747,1581.7346666666667
49,38612,1388.085
50,64776,1316.3786666666667
