Generation,Best Fitness,Avg Fitness
1,4130,127.6865
2,5225,159.549
3,11558,183.9625
4,7331,180.0475
5,4177,166.7205
6,6303,182.9625
7,6191,203.1395
8,12480,192.5635
9,6288,196.471
10,4158,169.933
11,9275,200.019
12,5256,197.499
13,7519,183.797
14,7571,174.285
15,11993,196.752
16,8376,202.802
17,18024,208.5485
18,11544,221.558
19,5245,207.1715
20,9489,212.2335
21,7485,214.5295
22,16856,212.733
23,7516,196.65
24,6268,210.5755
25,12605,226.0025
26,13588,215.6445
27,12440,237.746
28,7358,221.7485
29,14659,218.6685
30,18567,227.544
31,16620,230.827
32,12615,222.644
33,8401,198.448
34,11449,219.5205
35,10354,207.9435
36,8365,220.2305
37,13645,235.601
38,15670,223.9605
39,7258,243.523
40,9326,228.393
41,12533,219.268
42,9219,209.7735
43,9360,206.297
44,14807,228.376
45,9603,197.3725
46,7391,207.1955
47,14930,201.8985
48,7600,214.762
49,7331,217.331
50,7213,220.4555
