Generation,Best Fitness,Avg Fitness
1,3050,129.2525
2,4178,165.202
3,9307,191.788
4,13836,192.855
5,3348,186.574
6,8163,213.4455
7,5165,200.9955
8,3209,200.91
9,5242,230.857
10,4160,211.2285
11,10409,231.4415
12,6210,233.76
13,6383,238.77
14,7189,222.7525
15,10576,247.9035
16,8478,249.23
17,6230,245.5895
18,10329,252.789
19,21179,313.511
20,8513,286.6705
21,11270,292.4725
22,6344,260.357
23,6354,275.488
24,8481,295.4465
25,13630,306.6075
26,8325,311.8755
27,13854,345.03
28,9372,323.049
29,12677,321.996
30,9303,337.453
31,13470,355.557
32,15696,360.6135
33,10503,344.816
34,11537,377.54
35,15826,359.073
36,14524,379.71
37,16616,356.7845
38,22092,383.5495
39,20886,404.0345
40,8537,369.944
41,23928,392.0705
42,13951,369.493
43,11432,399.164
44,10552,365.9165
45,13328,395.6805
46,10494,400.7725
47,30799,420.2895
48,11417,401.0385
49,28314,414.543
50,19788,452.136
