Generation,Best Fitness,Avg Fitness
1,5200,129.964
2,3165,179.455
3,13459,198.6835
4,6211,200.63
5,19769,204.388
6,24125,215.691
7,9686,205.3285
8,16678,219.7015
9,6346,223.544
10,9491,234.1955
11,20796,233.7125
12,10484,249.065
13,7222,245.5865
14,20955,270.628
15,11488,283.183
16,12265,293.068
17,13647,305.8075
18,8308,268.1245
19,5546,245.62
20,17049,246.6665
21,5273,237.95
22,9246,262.159
23,6175,276.071
24,7208,294.571
25,9302,321.286
26,9337,312.6185
27,13518,310.418
28,14461,352.667
29,19879,352.5385
30,10363,358.8445
31,10315,358.332
32,8578,357.777
33,18559,418.7285
34,13551,396.589
35,17556,443.3875
36,19892,443.914
37,22746,514.8945
38,8535,496.486
39,11609,525.6595
40,22474,530.188
41,16844,537.246
42,20088,578.416
43,15870,523.1755
44,13606,540.0575
45,15533,540.4025
46,19109,551.37
47,17538,528.875
48,23997,574.746
49,20700,553.914
50,28231,571.4455
51,23965,548.886
52,16786,533.561
53,24350,581.0725
54,18677,567.1395
55,23161,613.0785
56,23006,534.6765
57,25961,592.835
58,34254,607.151
59,25289,619.9245
60,16818,519.546
61,24104,560.887
62,14652,529.9975
63,14826,499.9135
64,20990,540.104
65,30426,510.6955
66,15503,532.495
67,30250,474.689
68,25126,498.7995
69,14650,479.9275
70,14631,471.6075
71,31160,457.5025
72,10859,430.2475
73,20750,463.2015
74,34383,436.1035
75,20795,466.142
76,20842,451.5985
77,15805,455.399
78,26407,507.105
79,19719,476.011
80,19726,443.585
81,18927,463.738
82,28242,470.7495
83,15634,449.437
84,20821,469.812
85,14603,475.9385
86,22023,464.484
87,31567,447.4585
88,25678,461.636
89,44362,502.4485
90,21805,467.0655
91,21845,452.07
92,22948,497.063
93,29456,462.4955
94,20893,466.959
95,22922,451.823
96,28394,435.975
97,16719,419.1885
98,31216,472.483
99,40788,473.5825
100,24349,481.9925
