Generation,Best Fitness,Avg Fitness
1,3054,124.172
2,4303,155.7165
3,6353,174.4425
4,8269,183.249
5,3164,196.5145
6,10489,218.6965
7,5285,222.9955
8,7479,223.1595
9,9275,253.5845
10,10520,253.404
11,7186,247.342
12,6398,262.485
13,14738,278.125
14,7212,246.8855
15,11630,272.075
16,13939,316.096
17,9383,294.162
18,13609,310.59
19,6318,304.179
20,10632,282.5615
21,7258,303.8015
22,17921,328.912
23,24061,328.2555
24,23131,340.643
25,13666,350.454
26,12310,320.1725
27,9359,363.158
28,13461,361.9145
29,11545,363.8815
30,14697,434.965
31,11224,407.763
32,11454,402.335
33,12447,440.544
34,17604,465.1585
35,14807,458.331
36,12537,436.4885
37,16861,437.969
38,11604,446.638
39,14755,483.9885
40,15585,491.061
41,30089,510.5065
42,29009,481.2155
43,12567,443.0165
44,13613,475.4745
45,31010,449.731
46,19756,469.013
47,15521,455.8995
48,16747,444.473
49,12521,480.3235
50,19562,486.588
