Generation,Best Fitness,Avg Fitness
1,7254,141.23433333333332
2,6204,166.20733333333334
3,9403,186.16033333333334
4,5076,185.462
5,8486,197.07233333333335
6,9532,209.874
7,10409,211.48033333333333
8,7467,214.677
9,10435,214.615
10,13591,211.91
11,14079,210.83266666666665
12,12821,217.82466666666667
13,5153,209.44233333333332
14,7376,206.51666666666668
15,8360,218.76033333333334
16,19878,197.70533333333333
17,6843,207.60733333333334
18,8245,207.45033333333333
19,18052,218.66466666666668
20,9307,197.83666666666667
21,9467,195.332
22,10463,211.281
23,10340,230.27033333333333
24,8266,204.02633333333333
25,11484,231.56766666666667
26,16756,212.64966666666666
27,25305,223.014
28,10404,235.68166666666667
29,9399,237.85333333333332
30,9518,212.95366666666666
31,10367,216.52433333333335
32,8588,213.43
33,9400,220.54033333333334
34,8334,220.852
35,9417,213.693
36,5350,233.59266666666667
37,9147,209.04633333333334
38,13515,222.385
39,24001,230.762
40,8316,230.27233333333334
41,7317,219.06566666666666
42,16741,216.06
43,17738,241.973
44,9877,229.29466666666667
45,9294,225.51433333333333
46,34388,254.79466666666667
47,10606,209.162
48,14204,224.86366666666666
49,8297,230.545
50,11453,233.495
