Generation,Best Fitness,Avg Fitness
1,4052,123.1865
2,5272,179.8325
3,4136,189.3255
4,25015,209.207
5,9824,203.1145
6,10607,216.0545
7,11717,212.8655
8,19076,210.953
9,6507,184.4145
10,5214,224.9005
11,8547,236.5685
12,9592,232.192
13,6373,219.0125
14,8525,234.1335
15,13753,244.1275
16,16929,226.691
17,8303,230.8815
18,7187,238.4205
19,20900,249.0785
20,19774,257.0495
21,17765,269.3025
22,7144,274.343
23,13742,281.7735
24,31493,277.8095
25,14549,304.4895
26,20618,314.055
27,11453,277.8685
28,13044,281.625
29,16661,274.569
30,10626,298.87
31,15597,298.71
32,13811,285.5825
33,9407,304.726
34,7233,290.837
35,9391,299.7955
36,13775,295.6285
37,35447,321.0825
38,14565,316.418
39,16684,333.493
40,8259,328.662
41,10343,302.1255
42,16631,336.9345
43,17996,360.1205
44,14635,346.633
45,28091,398.896
46,13671,353.6495
47,12601,364.8545
48,30605,380.0145
49,14981,361.0885
50,11378,349.4865
51,11415,350.2695
52,16675,369.597
53,9488,338.025
54,13423,343.043
55,28113,417.107
56,18147,375.1685
57,28398,360.91
58,25945,361.309
59,24182,397.8435
60,15371,387.9195
61,20975,404.785
62,25088,370.0455
63,19685,383.5465
64,15779,387.731
65,40315,410.732
66,15970,401.652
67,32324,398.164
68,20158,371.6705
69,28558,393.5655
70,22447,343.4545
71,20043,379.575
72,20240,388.8295
73,37718,449.4475
74,21705,416.8885
75,28404,435.6455
76,22320,417.72
77,34757,397.571
78,20835,401.964
79,11528,429.4855
80,25000,403.9645
81,38282,457.458
82,40530,461.197
83,43324,451.317
84,22473,435.4135
85,33951,422.1315
86,13443,407.183
87,27019,447.744
88,19926,427.725
89,31788,453.7745
90,46446,430.725
91,27161,454.3675
92,33515,433.308
93,26634,409.3965
94,35846,400.467
95,34726,447.7375
96,21052,409.987
97,20977,443.793
98,22230,448.636
99,30586,460.036
100,31700,414.2815
