Generation,Best Fitness,Avg Fitness
1,4154,141.29333333333332
2,7282,203.94066666666666
3,10484,174.063
4,15539,178.553
5,11457,179.29133333333334
6,8599,151.816
7,14568,140.641
8,11658,213.95
9,7248,177.57766666666666
10,15567,222.386
11,5385,157.574
12,8400,158.673
13,8281,146.71566666666666
14,6294,204.801
15,9678,122.129
16,3046,148.41
17,3136,104.31733333333334
18,2179,115.756
19,6265,101.23766666666667
20,7283,125.26233333333333
21,4213,187.31433333333334
22,4410,163.36166666666668
23,10348,198.386
24,7200,165.166
25,5201,165.53633333333335
26,9218,163.257
27,7113,201.99866666666668
28,6290,194.05066666666667
29,9248,155.144
30,8308,254.823
31,13408,363.23133333333334
32,8329,420.00966666666665
33,7279,390.002
34,10635,340.911
35,15819,321.65166666666664
36,9396,316.916
37,14618,236.47133333333332
38,22996,223.46466666666666
39,8517,203.457
40,12712,232.79133333333334
41,10465,219.46333333333334
42,11712,267.79966666666667
43,12526,281.38033333333334
44,7424,202.77633333333333
45,8391,227.53666666666666
46,18007,191.05633333333333
47,10389,187.846
48,6249,213.07833333333335
49,29473,216.69833333333332
50,21203,215.18066666666667
