Generation,Best Fitness,Avg Fitness
1,3099,114.958
2,4155,333.796
3,4099,304.946
4,6183,321.776
5,6186,320.922
6,4229,379.602
7,5602,445.492
8,7390,340.912
9,6310,406.44
10,14612,495.336
11,14648,442.502
12,17589,456.538
13,17768,633.572
14,15748,558.736
15,11386,635.7
16,19788,763.428
17,14955,703.388
18,10401,726.234
19,18913,597.546
20,22968,727.37
21,15608,759.738
22,16976,925.628
23,18120,933.972
24,31734,1486.086
25,25295,1096.87
26,22979,1189.646
27,37357,1356.516
28,32577,1121.0
29,45883,1391.428
30,31396,1163.612
31,37760,1081.81
32,42556,1073.96
33,34542,1892.702
34,36623,2185.212
35,28528,1652.726
36,36741,2065.184
37,22132,1284.866
38,24302,1866.782
39,38920,1796.246
40,49393,2011.056
41,27350,2198.708
42,35740,2024.214
43,43831,2636.858
44,34000,2035.902
45,47136,1728.32
46,43953,3951.326
47,37723,2198.92
48,52789,3313.34
49,48403,2949.4
50,47500,2053.192
