Generation,Best Fitness,Avg Fitness
1,5197,144.066
2,3037,165.988
3,3097,204.404
4,3093,165.79
5,6261,218.792
6,2052,157.49
7,4063,175.916
8,5154,188.012
9,12507,236.964
10,3190,183.076
11,2132,173.1
12,3336,187.312
13,8681,124.0
14,4229,151.128
15,5510,209.392
16,7460,252.764
17,4175,281.508
18,5450,303.746
19,6332,271.212
20,8131,267.768
21,9634,317.934
22,6197,257.986
23,5217,225.47
24,4206,194.36
25,2084,208.188
26,19913,191.942
27,3080,98.332
28,4080,111.59
29,3183,162.904
30,4163,220.68
31,7323,235.454
32,4056,200.836
33,4194,258.646
34,4127,222.742
35,5154,179.48
36,3134,213.374
37,5210,226.35
38,4116,215.358
39,3039,207.61
40,2054,208.748
41,4249,270.92
42,3129,191.794
43,6297,251.718
44,2110,209.672
45,6626,269.992
46,4182,283.59
47,3362,281.424
48,4185,273.718
49,6202,283.306
50,3076,195.348
