Generation,Best Fitness,Avg Fitness
1,4140,132.32666666666665
2,4126,127.74566666666666
3,4288,138.04566666666668
4,4136,107.65233333333333
5,4169,144.26633333333334
6,3081,81.73833333333333
7,6325,169.499
8,8239,242.688
9,16619,200.662
10,18887,225.56
11,33271,281.67066666666665
12,10453,332.56666666666666
13,12596,316.5903333333333
14,9297,387.2456666666667
15,9459,351.395
16,21790,319.60333333333335
17,18760,316.95933333333335
18,14643,326.4816666666667
19,15557,333.0523333333333
20,7416,323.67
21,12613,307.6426666666667
22,21870,322.78366666666665
23,10724,260.9816666666667
24,13654,299.66133333333335
25,10450,286.0543333333333
26,10523,259.4463333333333
27,7581,303.6546666666667
28,28916,291.0083333333333
29,24247,277.2896666666667
30,26165,247.73666666666668
31,13529,257.95366666666666
32,10471,322.44033333333334
33,42999,443.518
34,7236,351.78266666666667
35,8222,348.869
36,10573,387.031
37,15608,400.9956666666667
38,22731,344.57233333333335
39,13459,346.112
40,5278,284.60133333333334
41,8227,310.44733333333335
42,7277,291.195
43,19691,252.13066666666666
44,8320,283.571
45,12805,334.64033333333333
46,5358,297.04766666666666
47,9373,356.35366666666664
48,9585,445.94866666666667
49,10415,370.787
50,7569,331.7656666666667
