Generation,Best Fitness,Avg Fitness
1,2048,119.936
2,6308,205.634
3,4100,174.934
4,2088,164.57
5,2029,124.562
6,3169,208.048
7,4219,236.974
8,4128,264.468
9,3034,173.262
10,7160,154.554
11,3037,115.66
12,2038,112.626
13,2105,138.84
14,2054,141.102
15,2049,177.94
16,3106,175.352
17,1086,98.462
18,2022,76.376
19,2056,130.55
20,3056,123.118
21,2103,167.012
22,3079,181.092
23,3099,175.262
24,2147,117.6
25,7491,200.18
26,3313,233.764
27,5222,338.364
28,4047,349.998
29,3067,349.188
30,2176,328.3
31,3137,224.99
32,6215,371.704
33,2067,295.548
34,3056,223.946
35,3053,218.842
36,2344,174.95
37,2346,167.228
38,4144,212.218
39,2061,118.13
40,6449,154.826
41,4317,252.602
42,5260,300.838
43,4228,395.494
44,4146,386.704
45,5232,331.422
46,6262,403.722
47,6155,310.446
48,11531,347.794
49,14584,411.072
50,3333,449.346
