Generation,Best Fitness,Avg Fitness
1,3073,127.925
2,9466,297.126
3,8239,373.5745
4,10308,410.465
5,14624,434.535
6,8376,436.3285
7,17925,535.7005
8,13692,513.3715
9,20718,557.7535
10,10392,477.934
11,34952,548.218
12,18857,447.4385
13,17031,363.7515
14,16835,431.4185
15,16888,545.996
16,21828,559.34
17,14648,558.1735
18,16572,466.3755
19,15818,586.3645
20,26983,585.6225
21,13479,477.267
22,12682,554.4995
23,13577,578.277
24,16617,504.7845
25,13578,504.8765
26,12499,587.425
27,19633,679.9605
28,19894,623.476
29,15989,526.638
30,26576,613.65
31,43094,728.9375
32,47264,643.4495
33,25507,600.4545
34,19796,887.6015
35,55104,822.6925
36,33435,1015.4635
37,49076,1039.8695
38,28220,1107.7735
39,41582,822.708
40,66686,1042.607
41,37511,1090.3625
42,50016,1269.7055
43,29063,1100.6765
44,47032,1241.9475
45,58514,1236.1875
46,61773,1247.592
47,34741,1446.238
48,53298,1333.422
49,42749,1518.3835
50,31148,1384.4185
