Generation,Best Fitness,Avg Fitness
1,3129,143.049
2,7484,163.263
3,7293,179.672
4,8323,192.408
5,25606,212.13366666666667
6,16753,192.73233333333334
7,3271,186.42
8,8346,196.23033333333333
9,10656,223.00233333333333
10,6293,199.871
11,8189,213.10933333333332
12,12984,203.98833333333334
13,8331,188.542
14,17521,220.911
15,10389,212.751
16,10321,210.57
17,7499,210.24566666666666
18,6192,200.37966666666668
19,8199,205.81566666666666
20,11514,194.918
21,6223,204.76566666666668
22,9395,228.49733333333333
23,8237,225.28466666666668
24,6299,217.81966666666668
25,9675,217.79433333333333
26,13759,231.29133333333334
27,18805,214.007
28,12044,212.67466666666667
29,6137,201.754
30,5249,214.51533333333333
31,7257,209.21766666666667
32,5180,212.399
33,17629,231.32766666666666
34,7391,211.93333333333334
35,4154,200.12933333333334
36,6165,202.8
37,6288,195.97433333333333
38,8567,199.10433333333333
39,6528,212.54166666666666
40,13522,222.049
41,22011,217.495
42,24169,233.489
43,14506,218.55933333333334
44,7694,228.25233333333333
45,15698,219.88866666666667
46,23185,236.46666666666667
47,11509,219.16766666666666
48,30538,236.94466666666668
49,9282,235.34233333333333
50,12565,233.91466666666668
