Generation,Best Fitness,Avg Fitness
1,6240,129.452
2,19095,576.814
3,13794,533.594
4,8257,553.07
5,7414,597.454
6,13694,736.666
7,17559,818.842
8,13934,753.038
9,18856,834.11
10,18012,708.438
11,15645,560.11
12,14451,866.004
13,14747,779.826
14,15914,944.886
15,27133,1066.802
16,38716,1089.416
17,30633,1318.088
18,21822,1155.232
19,21918,1085.462
20,25196,1122.828
21,32198,1008.848
22,8573,877.504
23,28121,1012.61
24,25020,1008.59
25,31658,1113.452
26,36726,1307.422
27,40377,1827.402
28,35652,1266.022
29,34468,1289.294
30,36767,1401.724
31,39494,1459.468
32,39902,1226.064
33,48220,1390.242
34,57663,1384.658
35,51274,1601.002
36,41517,1242.44
37,24896,859.03
38,37459,1291.634
39,46203,1295.048
40,24032,1137.902
41,30527,1170.902
42,16752,947.99
43,25444,982.174
44,28094,817.332
45,16715,774.814
46,29369,1062.762
47,35536,1065.624
48,28102,1151.042
49,33295,1295.916
50,19696,1056.482
