Generation,Best Fitness,Avg Fitness
1,3061,125.984
2,4129,179.013
3,3341,178.414
4,3502,174.1845
5,5255,220.4305
6,5209,195.941
7,19954,238.5595
8,8249,241.4375
9,9692,243.3945
10,7441,226.52
11,6140,238.4525
12,10365,261.642
13,11532,269.8575
14,8362,260.21
15,7234,266.585
16,10454,261.6815
17,9321,280.711
18,15664,294.497
19,10416,299.395
20,13311,289.9985
21,11409,316.681
22,9326,327.913
23,15356,336.5735
24,9401,332.7295
25,30384,368.42
26,11432,358.715
27,32537,396.809
28,20934,397.9765
29,14741,377.4715
30,11530,370.4005
31,16068,395.922
32,14560,379.5315
33,15828,371.888
34,12683,372.87
35,14470,419.0915
36,15686,414.4475
37,14776,396.7325
38,16659,443.381
39,12455,440.564
40,16648,436.474
41,16750,486.2615
42,24004,566.498
43,18457,584.5205
44,17677,587.3
45,17838,588.072
46,21971,595.7925
47,18880,592.4445
48,26527,562.788
49,24203,620.9705
50,25065,608.0705
51,24074,614.6885
52,22155,604.391
53,26420,584.863
54,29575,634.764
55,32548,628.4805
56,42195,653.7755
57,50269,667.2165
58,53539,614.7045
59,52674,672.3245
60,66380,654.39
61,39817,600.2215
62,35339,652.6635
63,30610,597.396
64,29610,616.9885
65,26258,567.5995
66,31447,621.957
67,43923,648.1975
68,40030,628.7835
69,32870,603.9445
70,44431,615.7075
71,17764,551.2555
72,26099,593.1505
73,25368,514.2935
74,41144,540.286
75,31739,580.3515
76,20056,614.6185
77,57692,591.6015
78,49347,597.256
79,26514,538.9605
80,65077,593.45
81,40018,593.2495
82,22227,575.9825
83,60306,583.934
84,34497,612.9115
85,51096,561.9815
86,54449,604.8245
87,35688,643.5465
88,39331,596.472
89,28803,646.402
90,31876,604.823
91,27663,613.8495
92,31460,643.5625
93,26977,607.4555
94,46510,639.039
95,55698,627.2845
96,25329,613.074
97,39767,608.54
98,26488,615.9445
99,36848,635.274
100,56118,604.553
