Generation,Best Fitness,Avg Fitness
1,3106,159.68
2,4372,164.85
3,6149,186.11
4,3044,171.186
5,2270,190.488
6,2064,212.14
7,6194,228.848
8,3134,186.312
9,14615,220.634
10,4138,207.832
11,6241,225.536
12,3047,186.82
13,3190,193.17
14,5170,222.93
15,5325,195.36
16,15703,227.072
17,2132,175.726
18,6233,188.896
19,3118,189.236
20,3115,200.62
21,6183,209.908
22,5237,177.942
23,5193,237.744
24,3233,189.09
25,4194,187.728
26,3122,201.604
27,4182,208.554
28,5215,209.156
29,4084,208.832
30,3067,184.91
31,4386,184.3
32,7209,228.364
33,3144,201.85
34,8254,225.086
35,5243,226.756
36,4095,230.662
37,3027,211.698
38,3301,210.464
39,5360,209.262
40,6295,191.144
41,4460,211.2
42,8492,264.42
43,8401,238.878
44,4054,238.774
45,4217,226.892
46,5181,238.336
47,4135,211.204
48,6295,292.542
49,5381,249.322
50,11459,224.018
