Generation,Best Fitness,Avg Fitness
1,3158,133.61633333333333
2,3199,184.77933333333334
3,5232,186.504
4,8153,206.53966666666668
5,9287,215.512
6,6406,222.015
7,10504,214.16133333333335
8,14738,221.83033333333333
9,25390,246.02166666666668
10,17829,271.1263333333333
11,38631,276.341
12,17806,274.0636666666667
13,32410,291.491
14,12476,281.565
15,12702,283.53833333333336
16,18862,310.97333333333336
17,14581,307.763
18,16771,324.14366666666666
19,17820,337.08
20,24987,332.43733333333336
21,14593,354.18233333333336
22,15504,318.3523333333333
23,24154,349.2726666666667
24,17844,379.79766666666666
25,21101,370.6206666666667
26,24885,404.7273333333333
27,17862,371.09566666666666
28,19643,369.42033333333336
29,16919,383.801
30,15496,357.168
31,21405,372.2083333333333
32,17578,390.9483333333333
33,23952,376.1206666666667
34,27235,373.05066666666664
35,18772,386.74533333333335
36,15628,366.285
37,15691,330.05833333333334
38,15832,354.461
39,15756,338.0133333333333
40,25367,347.8163333333333
41,10563,350.67766666666665
42,14547,363.474
43,17785,352.74133333333333
44,12660,357.815
45,14385,374.44266666666664
46,22873,391.06666666666666
47,28083,380.61033333333336
48,16199,383.0973333333333
49,24195,396.93266666666665
50,23091,394.19733333333335
