Generation,Best Fitness,Avg Fitness
1,4120,130.0435
2,6215,164.5865
3,4166,193.287
4,5167,204.2605
5,9341,209.8275
6,4111,196.727
7,8341,219.4125
8,16712,238.5845
9,5184,229.6865
10,9646,220.1865
11,7352,234.0685
12,13607,258.743
13,9393,275.8185
14,30319,286.787
15,8344,257.3115
16,11733,287.967
17,15027,288.1725
18,16858,289.384
19,20001,307.8375
20,28593,323.9915
21,9452,299.731
22,12633,313.296
23,15658,309.5005
24,23035,291.122
25,10266,303.443
26,19124,344.314
27,10765,312.1165
28,35877,331.1365
29,16769,307.5725
30,18853,354.323
31,15795,339.68
32,12328,328.6985
33,22089,341.97
34,17753,362.212
35,27327,369.0695
36,12706,368.483
37,21091,394.682
38,18685,357.7495
39,12538,377.358
40,13147,353.682
41,19883,347.732
42,22175,334.065
43,15737,350.911
44,13604,334.9645
45,11491,325.776
46,7331,329.5275
47,14915,307.509
48,13732,340.379
49,32508,355.2065
50,14904,355.5055
51,9535,327.5985
52,11515,370.284
53,18738,360.1425
54,16782,373.4975
55,12589,343.729
56,16663,399.2855
57,30760,428.497
58,14562,394.105
59,18884,400.367
60,26124,415.7785
61,25293,405.9805
62,32845,425.295
63,42976,411.7425
64,14759,416.762
65,22729,451.5395
66,18832,422.223
67,10487,439.2025
68,10655,413.432
69,19200,447.977
70,30058,504.287
71,22691,482.8485
72,22194,538.58
73,35626,575.5345
74,22234,530.4695
75,23023,583.2395
76,21138,564.987
77,25008,607.1025
78,25946,590.9315
79,29480,614.103
80,32464,533.62
81,29517,549.701
82,22005,579.9515
83,51450,571.552
84,37566,596.8105
85,22674,541.555
86,17499,538.483
87,22814,591.34
88,35801,696.9935
89,41784,601.08
90,23173,570.638
91,23071,665.0195
92,37675,580.184
93,25251,573.035
94,18865,575.8205
95,25171,613.1
96,22367,670.2345
97,27349,705.554
98,33454,740.329
99,35565,707.9055
100,33382,660.4455
