Generation,Best Fitness,Avg Fitness
1,2092,148.79
2,3105,181.072
3,4096,207.268
4,2321,296.026
5,6302,288.314
6,5262,306.34
7,12747,425.604
8,7389,337.3
9,6282,319.962
10,11690,501.512
11,7224,343.55
12,7314,322.014
13,12504,403.374
14,8455,490.58
15,8295,337.944
16,25224,498.434
17,10438,371.528
18,13648,512.078
19,13491,477.932
20,14544,514.136
21,10687,538.864
22,21319,514.878
23,13725,389.93
24,7329,382.582
25,21861,636.478
26,15537,622.542
27,9390,485.358
28,16683,596.758
29,10461,581.116
30,21309,645.836
31,17823,518.954
32,16631,546.002
33,21091,737.222
34,35855,731.296
35,31565,931.354
36,35939,780.728
37,17619,764.926
38,34913,683.492
39,39580,791.348
40,23198,828.002
41,21975,805.66
42,19039,606.88
43,19997,562.286
44,24160,762.112
45,36708,802.778
46,18183,846.052
47,36579,700.996
48,24549,779.95
49,16957,576.082
50,29331,588.326
